Country,Station_id,Station_name,Station_lat,Station_lon,Station_source,Outlet_lat,Outlet_lon,Outlet_source,Mapped_lat,Mapped_lon,Manual_lat,Manual_lon,Manual_outlet_location,Basin_area_km2,Ref_area_1_src,Ref_area_1_km2,Ref_area_2_src,Ref_area_2_km2,Ref_shape,Ref_shape_source,Ref_shape_area_km2,Ref_and_new_shape_fractional_overlap,Manual_delineation_notes,Delineation_confidence,Delineation_notes,iv_flow_obs_availability_start,iv_flow_obs_availability_end,flow_obs_missing_hourly,dv_flow_obs_availability_start,dv_flow_obs_availability_end,flow_obs_missing_daily,dv_flow_obs_timezone,is_headwater,sub_basins,subset_category
CAN,10AA004,RANCHERIA RIVER NEAR THE MOUTH,60.20417,-129.55,WSC 20222 data set,60.20887108,-129.550164,WSC 20222 data set,60.20916667,-129.550164,-999.0,-999.0,,6383.09104,HYDAT gross drainage area,5100.0,HYDAT effective drainage area,,yes,WSC 2022 data set,5155.32,0.789680516,,medium,"MERIT DEM connects another subbasin to this outlet through a region of flat terrain; CAN_10AA004 shares part of its upstream area with gauges CAN_10AA001, CAN_10BE001, CAN_10ED001, CAN_10ED002, CAN_10AA005.",2011-01-01 02:00:00,2023-01-02 23:00:00,6714,1985-01-01 00:00:00,2019-12-31 00:00:00,123,MST,0,126,macro-scale
CAN,10AA005,BIG CREEK AT KM 1084.8 ALASKA HIGHWAY,60.15833,-129.7028,WSC 20222 data set,60.1581624,-129.7042076,WSC 20222 data set,60.1582274,-129.7042726,-999.0,-999.0,,1010.585311,HYDAT gross drainage area,1010.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1010.79,0.987341697,,high,"CAN_10AA005 shares part of its upstream area with gauges CAN_10AA001, CAN_10AA004, CAN_10BE001, CAN_10ED001, CAN_10ED002.",2011-01-01 02:00:00,2023-01-02 23:00:00,4340,1989-01-01 00:00:00,2020-12-31 00:00:00,39,MST,0,19,macro-scale
CAN,10AC005,COTTONWOOD RIVER ABOVE BASS CREEK,59.1175,-129.8255,WSC 20222 data set,59.11743313,-129.825269,WSC 20222 data set,59.11774875,-129.8255846,-999.0,-999.0,,843.6737858,HYDAT gross drainage area,882.0,HYDAT effective drainage area,,yes,WSC 2022 data set,880.524,0.921420626,,high,"CAN_10AC005 shares part of its upstream area with gauges CAN_10BE001, CAN_10ED001, CAN_10ED002.",2011-01-01 12:00:00,2023-01-02 23:00:00,26485,1964-01-01 00:00:00,2021-12-31 00:00:00,25,PST,0,21,meso-scale
CAN,10BE004,TOAD RIVER ABOVE NONDA CREEK,58.85497,-125.3826,WSC 20222 data set,58.85549523,-125.3827442,WSC 20222 data set,58.855,-125.3827442,-999.0,-999.0,,2554.002718,HYDAT gross drainage area,2540.0,HYDAT effective drainage area,,yes,WSC 2022 data set,2560.72,0.994447698,,high,"CAN_10BE004 shares part of its upstream area with gauges CAN_10ED001, CAN_10ED002.",2010-12-31 17:00:00,2023-01-02 23:00:00,5358,1961-07-01 00:00:00,2019-12-31 00:00:00,68,MST,0,55,macro-scale
CAN,10BE007,TROUT RIVER AT KILOMETRE 783.7 ALASKA HIGHWAY,59.33597,-125.9402,WSC 20222 data set,59.3361484,-125.9394205,WSC 20222 data set,59.33666667,-125.9394205,-999.0,-999.0,,1199.013977,HYDAT gross drainage area,1170.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1191.68,0.983029146,,high,"CAN_10BE007 shares part of its upstream area with gauges CAN_10ED001, CAN_10ED002.",2011-01-01 01:00:00,2023-01-02 23:00:00,8548,1970-10-01 00:00:00,2019-12-31 00:00:00,23,MST,0,23,macro-scale
CAN,10BE009,TEETER CREEK NEAR THE MOUTH,59.45417,-126.2275,WSC 20222 data set,59.45438096,-126.2282552,WSC 20222 data set,59.45431289,-126.2281871,-999.0,-999.0,,208.9828174,HYDAT gross drainage area,209.0,HYDAT effective drainage area,,yes,WSC 2022 data set,210.704,0.985028477,,high,"CAN_10BE009 shares part of its upstream area with gauges CAN_10BE001, CAN_10ED001, CAN_10ED002.",2011-01-01 02:00:00,2023-01-02 23:00:00,8038,1979-06-01 00:00:00,2019-12-31 00:00:00,105,MST,0,3,meso-scale
CAN,10BE013,SMITH RIVER NEAR THE MOUTH,59.55333,-126.4806,WSC 20222 data set,59.55280995,-126.4797843,WSC 20222 data set,59.55280995,-126.48,-999.0,-999.0,,3554.816351,HYDAT gross drainage area,3740.0,HYDAT effective drainage area,,yes,WSC 2022 data set,3836.11,0.917994841,,high,"CAN_10BE013 shares part of its upstream area with gauges CAN_10BE001, CAN_10ED001, CAN_10ED002.",2011-01-01 01:00:00,2023-01-02 23:00:00,5894,1983-01-01 00:00:00,2019-12-31 00:00:00,62,MST,0,75,macro-scale
CAN,10CA001,FONTAS RIVER NEAR THE MOUTH,58.27119,-121.4639,WSC 20222 data set,58.27101624,-121.4636177,WSC 20222 data set,58.27083333,-121.4636177,-999.0,-999.0,,7511.580433,HYDAT gross drainage area,7400.0,HYDAT effective drainage area,,yes,WSC 2022 data set,7414.05,0.975538307,,high,"CAN_10CA001 shares part of its upstream area with gauges CAN_10ED001, CAN_10ED002.",2011-01-01 13:00:00,2023-01-02 23:00:00,23221,1988-01-01 00:00:00,2021-12-31 00:00:00,116,MST,0,167,macro-scale
CAN,10CB001,SIKANNI CHIEF RIVER NEAR FORT NELSON,57.23822,-122.6915,WSC 20222 data set,57.23802492,-122.6911626,WSC 20222 data set,57.23801452,-122.6911522,-999.0,-999.0,,2214.35823,HYDAT gross drainage area,2180.0,HYDAT effective drainage area,,yes,WSC 2022 data set,2182.99,0.98113688,,high,"CAN_10CB001 shares part of its upstream area with gauges CAN_10ED001, CAN_10ED002.",2011-01-01 01:00:00,2023-01-02 23:00:00,8762,1950-01-01 00:00:00,2021-12-31 00:00:00,166,MST,0,57,macro-scale
CAN,10CD003,RASPBERRY CREEK NEAR THE MOUTH,58.89239,-123.3189,WSC 20222 data set,58.89224626,-123.3192001,WSC 20222 data set,58.8919732,-123.3194732,-999.0,-999.0,,286.6788012,HYDAT gross drainage area,277.0,HYDAT effective drainage area,,yes,WSC 2022 data set,274.773,0.948508873,,high,"CAN_10CD003 shares part of its upstream area with gauges CAN_10CD001, CAN_10ED001, CAN_10ED002.",2010-12-31 17:00:00,2023-01-02 23:00:00,18114,1979-06-01 00:00:00,2021-12-31 00:00:00,68,MST,0,9,meso-scale
CAN,10CD004,BOUGIE CREEK AT KILOMETRE 368 ALASKA HIGHWAY,58.03025,-122.7202,WSC 20222 data set,58.03030062,-122.7203238,WSC 20222 data set,58.03,-122.7203238,-999.0,-999.0,,335.1462466,HYDAT gross drainage area,335.0,HYDAT effective drainage area,,yes,WSC 2022 data set,336.375,0.988689985,,high,"CAN_10CD004 shares part of its upstream area with gauges CAN_10CD001, CAN_10ED001, CAN_10ED002.",2011-01-01 13:00:00,2023-01-02 23:00:00,16260,1981-07-01 00:00:00,2021-12-31 00:00:00,71,MST,0,11,meso-scale
CAN,10CD005,ADSETT CREEK AT KILOMETRE 386.0 ALASKA HIGHWAY,58.106,-122.7156,WSC 20222 data set,58.10624035,-122.7156838,WSC 20222 data set,58.10583333,-122.7156838,-999.0,-999.0,,111.6371106,HYDAT gross drainage area,109.0,HYDAT effective drainage area,,yes,WSC 2022 data set,110.847,0.983146363,,high,"CAN_10CD005 shares part of its upstream area with gauges CAN_10CD001, CAN_10ED001, CAN_10ED002.",2011-01-02 13:00:00,2023-01-02 23:00:00,17174,1983-04-01 00:00:00,2021-12-31 00:00:00,0,MST,0,3,meso-scale
CAN,10EA003,FLAT RIVER NEAR THE MOUTH,61.52997,-125.4108,WSC 20222 data set,61.52957028,-125.4105315,WSC 20222 data set,61.52951937,-125.4104806,-999.0,-999.0,,8480.282554,HYDAT gross drainage area,8560.0,HYDAT effective drainage area,,yes,WSC 2022 data set,8519.18,0.991646934,,high,CAN_10EA003 shares part of its upstream area with gauge CAN_10ED002.,2011-01-01 00:00:00,2022-11-03 15:00:00,11265,1960-06-01 00:00:00,2020-12-31 00:00:00,784,MST,0,173,macro-scale
CAN,10ED003,BIRCH RIVER AT HIGHWAY NO. 7,61.33358,-122.0943,WSC 20222 data set,61.33387812,-122.0947136,WSC 20222 data set,61.33387812,-122.095,-999.0,-999.0,,567.4673608,HYDAT gross drainage area,542.0,HYDAT effective drainage area,,yes,WSC 2022 data set,549.742,0.91073673,,high,CAN_10ED003 shares part of its upstream area with gauge CAN_10ED002.,2010-12-31 21:00:00,2023-01-02 23:00:00,1407,1974-10-01 00:00:00,2019-12-31 00:00:00,16,MST,0,9,meso-scale
CAN,10ED007,BLACKSTONE RIVER AT HIGHWAY NO. 7,61.06031,-122.8954,WSC 20222 data set,61.05971419,-122.894647,WSC 20222 data set,61.0596806,-122.8946806,-999.0,-999.0,,1192.604558,HYDAT gross drainage area,,HYDAT effective drainage area,,yes,WSC 2022 data set,1405.65,0.834298316,,low,Difference with reference shape likely explained by DEM misidentifying a channel as land; CAN_10ED007 shares part of its upstream area with gauge CAN_10ED002.,2011-01-01 00:00:00,2022-10-22 05:00:00,2246,1991-08-01 00:00:00,2019-12-31 00:00:00,100,MST,0,23,macro-scale
CAN,10ED009,SCOTTY CREEK AT HIGHWAY NO. 7,61.41631,-121.4563,WSC 20222 data set,61.4167543,-121.4557478,WSC 20222 data set,61.41666667,-121.4558333,-999.0,-999.0,,133.844312,HYDAT gross drainage area,202.0,HYDAT effective drainage area,,yes,WSC 2022 data set,129.826,0.837045576,,medium,Difference with reference shape likely explained by DEM differences; CAN_10ED009 shares part of its upstream area with gauge CAN_10ED002.,2011-01-01 00:00:00,2023-01-02 23:00:00,1441,1995-01-01 00:00:00,2019-12-31 00:00:00,2,MST,0,3,meso-scale
CAN,10FA002,TROUT RIVER AT HIGHWAY NO. 1,61.13981,-119.8431,WSC 20222 data set,61.13964524,-119.8433216,WSC 20222 data set,61.13940007,-119.8435667,-999.0,-999.0,,9060.923314,HYDAT gross drainage area,9270.0,HYDAT effective drainage area,,yes,WSC 2022 data set,9028.05,0.982277365,,high,,2010-12-31 17:00:00,2023-01-02 23:00:00,3607,1969-07-01 00:00:00,2019-12-31 00:00:00,29,MST,0,171,macro-scale
CAN,10FB005,JEAN-MARIE RIVER AT HIGHWAY NO. 1,61.44553,-121.2382,WSC 20222 data set,61.4447918,-121.2383961,WSC 20222 data set,61.445,-121.2383961,-999.0,-999.0,,1276.651559,HYDAT gross drainage area,1310.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1259.77,0.9303894,,high,,2011-01-01 00:00:00,2023-01-02 23:00:00,3946,1972-03-01 00:00:00,2019-12-31 00:00:00,72,MST,0,29,macro-scale
CAN,10GA001,ROOT RIVER NEAR THE MOUTH,62.47972,-123.4331,WSC 20222 data set,62.47909065,-123.4346325,WSC 20222 data set,62.47909065,-123.435,-999.0,-999.0,,9788.288366,HYDAT gross drainage area,9820.0,HYDAT effective drainage area,,yes,WSC 2022 data set,9838.54,0.991688683,,high,,2011-01-01 00:00:00,2022-10-26 06:00:00,3170,1974-09-01 00:00:00,2021-12-31 00:00:00,276,MST,0,221,macro-scale
CAN,10GC003,MARTIN RIVER AT HIGHWAY NO. 1,61.89394,-121.6118,WSC 20222 data set,61.89383982,-121.6121525,WSC 20222 data set,61.89376035,-121.612073,-999.0,-999.0,,2140.20203,HYDAT gross drainage area,2050.0,HYDAT effective drainage area,,yes,WSC 2022 data set,2071.47,0.947021819,,high,,2011-01-01 00:00:00,2023-01-02 23:00:00,1472,1972-05-01 00:00:00,2019-12-31 00:00:00,139,MST,0,47,macro-scale
CAN,10KA007,BOSWORTH CREEK NEAR NORMAN WELLS,65.32386,-126.8775,WSC 20222 data set,65.32384837,-126.8777344,WSC 20222 data set,65.32333333,-126.8777344,-999.0,-999.0,,103.8636328,HYDAT gross drainage area,125.0,HYDAT effective drainage area,,yes,WSC 2022 data set,110.956,0.92836847,,high,,2011-02-10 08:00:00,2023-01-02 23:00:00,2855,1980-05-01 00:00:00,2018-12-31 00:00:00,121,MST,1,1,headwater
CAN,10KB001,CARCAJOU RIVER BELOW IMPERIAL RIVER,65.29533,-127.6834,WSC 20222 data set,65.29598701,-127.6828885,WSC 20222 data set,65.29666667,-127.6828885,-999.0,-999.0,,7394.827253,HYDAT gross drainage area,7400.0,HYDAT effective drainage area,,yes,WSC 2022 data set,7422.9,0.985188471,,high,,2011-01-01 02:00:00,2023-01-02 23:00:00,1839,1976-07-01 00:00:00,2020-12-31 00:00:00,674,MST,0,159,macro-scale
CAN,10LC003,RENGLENG RIVER BELOW HIGHWAY NO. 8 (DEMPSTER HIGHWAY),67.75356,-133.8626,WSC 20222 data set,67.75416747,-133.8616075,WSC 20222 data set,67.7541375,-133.8616375,-999.0,-999.0,,990.9659992,HYDAT gross drainage area,1300.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1336.73,0.662526372,,low,Difference with reference shape likely explained by DEM misidentifying a channel as land,2011-01-01 00:00:00,2023-01-02 22:00:00,7090,1973-02-01 00:00:00,2017-01-31 00:00:00,154,MST,0,23,meso-scale
CAN,10LC007,CARIBOU CREEK ABOVE HIGHWAY NO. 8 (DEMPSTER HIGHWAY),68.08728,-133.4923,WSC 20222 data set,68.08830525,-133.4922315,WSC 20222 data set,68.08833333,-133.4922315,-999.0,-999.0,,613.1710297,HYDAT gross drainage area,590.0,HYDAT effective drainage area,,yes,WSC 2022 data set,610.195,0.943255262,,high,,2011-01-01 00:00:00,2022-10-07 00:00:00,14339,1975-01-01 00:00:00,2017-12-31 00:00:00,139,MST,0,13,meso-scale
CAN,10MA002,OGILVIE RIVER AT KILOMETRE 197.9 DEMPSTER HIGHWAY,65.3625,-138.2972,WSC 20222 data set,65.36303532,-138.3000665,WSC 20222 data set,65.36303532,-138.3,-999.0,-999.0,,5433.957765,HYDAT gross drainage area,5410.0,HYDAT effective drainage area,,yes,WSC 2022 data set,5422.31,0.995214616,,high,"CAN_10MA002 shares part of its upstream area with gauges CAN_10MA001, CAN_10MC002.",2016-05-10 14:00:00,2022-11-02 06:00:00,2266,1974-06-01 00:00:00,2020-12-31 00:00:00,125,MST,0,134,macro-scale
CAN,10MA003,BLACKSTONE RIVER NEAR CHAPMAN LAKE AIRSTRIP,64.90139,-138.2758,WSC 20222 data set,64.90138682,-138.2748924,WSC 20222 data set,64.90147295,-138.2748063,-999.0,-999.0,,1171.736699,HYDAT gross drainage area,1180.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1174.98,0.990381886,,high,"CAN_10MA003 shares part of its upstream area with gauges CAN_10MA001, CAN_10MC002.",2011-01-01 01:00:00,2022-10-30 06:00:00,12349,1984-01-01 00:00:00,2019-12-31 00:00:00,88,MST,0,17,macro-scale
CAN,10ND002,TRAIL VALLEY CREEK NEAR INUVIK,68.73619,-133.4931,WSC 20222 data set,68.7366107,-133.492398,WSC 20222 data set,68.73583333,-133.492398,-999.0,-999.0,,62.05424623,HYDAT gross drainage area,68.30000305,HYDAT effective drainage area,,yes,WSC 2022 data set,63.0567,0.914662009,,high,,2011-01-01 00:00:00,2023-01-02 23:00:00,32543,1977-05-01 00:00:00,2016-11-30 00:00:00,185,MST,1,1,headwater
CAN,10PC005,FAIRY LAKE RIVER NEAR OUTLET OF NAPAKTULIK LAKE,66.25361,-113.9914,WSC 20222 data set,66.25185433,-113.9904492,WSC 20222 data set,66.25195257,-113.9905474,-999.0,-999.0,,6352.822735,HYDAT gross drainage area,6442.0,HYDAT effective drainage area,,yes,WSC 2022 data set,6397.05,0.983666124,,high,CAN_10PC005 shares part of its upstream area with gauge CAN_10PC004.,2011-01-01 00:00:00,2022-10-22 05:00:00,8815,1993-06-01 00:00:00,2018-12-31 00:00:00,125,MST,0,148,macro-scale
CAN,10QA001,TREE RIVER NEAR THE MOUTH,67.635,-111.9022,WSC 20222 data set,67.63473715,-111.9033788,WSC 20222 data set,67.63473715,-111.9033333,-999.0,-999.0,,5721.819629,HYDAT gross drainage area,5810.0,HYDAT effective drainage area,,yes,WSC 2022 data set,5790.46,0.974873712,,high,,2011-01-01 00:00:00,2022-10-23 23:00:00,20516,1968-12-01 00:00:00,2018-12-31 00:00:00,358,MST,0,134,macro-scale
CAN,10TF001,FRESHWATER CREEK NEAR CAMBRIDGE BAY,69.13111,-104.9906,WSC 20222 data set,69.13238356,-104.9908664,WSC 20222 data set,-999.0,-999.0,69.14003,-105.02074,yes,1691.472627,HYDAT gross drainage area,1490.0,HYDAT effective drainage area,,yes,WSC 2022 data set,1588.49,0.886635503,moved gauge to different stream to get approximate match with reference shape,medium,"Flat regio, difference with reference shape likely explained by DEM differences",2011-01-01 00:00:00,2023-01-02 23:00:00,42474,1970-02-01 00:00:00,2022-12-31 00:00:00,672,MST,0,37,macro-scale
CAN,10UH001,SYLVIA GRINNELL RIVER NEAR IQALUIT,63.76642,-68.58061,WSC 20222 data set,63.76616974,-68.58174968,WSC 20222 data set,63.76616974,-68.58166667,-999.0,-999.0,,3078.514161,HYDAT gross drainage area,2980.0,HYDAT effective drainage area,,yes,WSC 2022 data set,2986.58,0.952106964,,high,,2011-01-01 02:00:00,2022-10-10 23:00:00,51364,1971-01-01 00:00:00,2021-12-31 00:00:00,740,EST,0,73,macro-scale
CAN,11AA026,SAGE CREEK AT Q RANCH NEAR WILDHORSE,49.10772,-110.2237,WSC 20222 data set,49.10802557,-110.2237307,WSC 20222 data set,49.10916667,-110.2237307,-999.0,-999.0,,477.8172502,HYDAT gross drainage area,569.0,HYDAT effective drainage area,504.0,yes,WSC 2022 data set,456.071,0.927891809,,high,,2011-03-01 00:00:00,2022-10-31 23:00:00,31414,1950-03-01 00:00:00,2021-10-31 00:00:00,824,MST,0,11,meso-scale
CAN,11AB075,LYONS CREEK AT INTERNATIONAL BOUNDARY,49.00531,-109.2319,WSC 20222 data set,49.00515068,-109.232019,WSC 20222 data set,49.005,-109.2316667,-999.0,-999.0,,177.2900198,HYDAT gross drainage area,174.0,HYDAT effective drainage area,136.0,yes,WSC 2022 data set,170.714,0.941382287,,high,,2011-03-01 00:00:00,2023-01-02 23:00:00,35459,1950-03-01 00:00:00,2021-12-31 00:00:00,779,CST,0,3,meso-scale
CAN,11AB117,BATTLE CREEK AT ALBERTA BOUNDARY,49.64886,-110.005,WSC 20222 data set,49.64869395,-110.0054245,WSC 20222 data set,49.64833333,-110.0054245,-999.0,-999.0,,106.706636,HYDAT gross drainage area,111.0,HYDAT effective drainage area,111.0,yes,WSC 2022 data set,109.463,0.940318346,,high,,2011-03-01 01:00:00,2022-10-31 22:00:00,30157,1975-02-01 00:00:00,2022-10-31 00:00:00,1245,CST,0,3,meso-scale
CAN,11AC025,DENNIEL CREEK NEAR VAL MARIE,49.30725,-107.7037,WSC 20222 data set,49.30719624,-107.7035875,WSC 20222 data set,49.30719624,-107.7033333,49.30584,-107.70248,yes,495.6728998,HYDAT gross drainage area,494.0,HYDAT effective drainage area,475.0,yes,WSC 2022 data set,496.569,0.982450718,gauge is near a confluence; moved gauge slightly to better align with DEM,high,,2011-02-23 00:00:00,2023-01-02 23:00:00,25131,1963-03-01 00:00:00,2021-12-31 00:00:00,1194,CST,0,11,meso-scale
USA,01013500,"Fish River near Fort Kent, Maine",47.23739,-68.58264,CAMELS-US,-999.0,-999.0,,47.23739,-68.58166667,-999.0,-999.0,,2249.524543,GAGES II area,2252.7,Geospatial fabric area,2303.95,yes,CAMELS-US data set (HCDN),2303.988087,0.961075901,,high,"Transboundary basin: gauge very close to CAN_01AE001 and basin outlines identical at MERIT DEM resolution; USA_01013500 shares part of its upstream area with gauges CAN_01AD002, CAN_01AE001.",1990-10-01 05:00:00,2023-01-03 04:45:00,84893,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,51,macro-scale
USA,01022500,"Narraguagus River at Cherryfield, Maine",44.60797,-67.93524,CAMELS-US,-999.0,-999.0,,44.60803167,-67.93530167,-999.0,-999.0,,585.8776165,GAGES II area,573.6,Geospatial fabric area,620.38,yes,CAMELS-US data set (HCDN),620.3872734,0.925954939,,high,,1989-10-01 04:15:00,2023-01-03 04:45:00,64900,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,9,meso-scale
USA,01030500,"Mattawamkeag River near Mattawamkeag, Maine",45.50097,-68.30596,CAMELS-US,-999.0,-999.0,,45.50097,-68.30583333,-999.0,-999.0,,3670.23283,GAGES II area,3676.17,Geospatial fabric area,3676.09,yes,CAMELS-US data set (HCDN),3676.154745,0.990394015,,high,,1989-10-01 04:15:00,2023-01-03 04:45:00,94688,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,85,macro-scale
USA,01031500,"Piscataquis River near Dover-Foxcroft, Maine",45.17501,-69.3147,CAMELS-US,-999.0,-999.0,,45.175,-69.3147,-999.0,-999.0,,761.5953056,GAGES II area,769.05,Geospatial fabric area,766.53,yes,CAMELS-US data set (HCDN),766.5447032,0.971254682,,high,,1987-11-05 05:15:00,2023-01-03 04:45:00,109759,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,15,meso-scale
USA,01047000,"Carrabassett River near North Anson, Maine",44.8692,-69.9551,CAMELS-US,-999.0,-999.0,,44.86916667,-69.9551,-999.0,-999.0,,915.2561743,GAGES II area,909.1,Geospatial fabric area,904.94,yes,CAMELS-US data set (HCDN),904.9561944,0.979014905,,high,,1987-10-01 04:15:00,2023-01-03 04:45:00,110041,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,17,meso-scale
USA,01052500,"Diamond River near Wentworth Location, NH",44.87739,-71.05749,CAMELS-US,-999.0,-999.0,,44.87744,-71.05744,-999.0,-999.0,,393.2712742,GAGES II area,383.82,Geospatial fabric area,396.1,yes,CAMELS-US data set (HCDN),396.1103052,0.981925321,,high,,1990-10-01 05:00:00,2023-01-03 04:45:00,97731,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,11,meso-scale
USA,01054200,"Wild River at Gilead, Maine",44.39044,-70.97964,CAMELS-US,-999.0,-999.0,,44.39044,-70.97916667,-999.0,-999.0,,180.3563568,GAGES II area,180.98,Geospatial fabric area,181.33,yes,CAMELS-US data set (HCDN),181.3286783,0.986163094,,high,,1989-10-04 04:00:00,2023-01-03 04:55:00,99051,1964-07-10 00:00:00,2023-01-02 00:00:00,0,EST,0,3,meso-scale
USA,01055000,"Swift River near Roxbury, Maine",44.64275,-70.58878,CAMELS-US,-999.0,-999.0,,44.64284833,-70.58868167,-999.0,-999.0,,249.9909969,GAGES II area,250.64,Geospatial fabric area,251.16,yes,CAMELS-US data set (HCDN),251.1614089,0.987365625,,high,,1990-10-01 04:15:00,2023-01-03 04:45:00,88032,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,5,meso-scale
USA,01057000,"Little Androscoggin River near South Paris, Maine",44.30399,-70.53968,CAMELS-US,-999.0,-999.0,,44.30416667,-70.53968,-999.0,-999.0,,184.0483874,GAGES II area,190.92,Geospatial fabric area,197.7,yes,CAMELS-US data set (HCDN),197.698791,0.918540944,,high,,1987-10-01 04:15:00,2023-01-03 04:45:00,78244,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,7,meso-scale
USA,01073000,"OYSTER RIVER NEAR DURHAM, NH",43.1487,-70.96506,CAMELS-US,-999.0,-999.0,,43.14848667,-70.96484667,-999.0,-999.0,,30.77778569,GAGES II area,31.3,Geospatial fabric area,32.11,yes,CAMELS-US data set (HCDN),32.11457736,0.903826835,,high,,1990-10-01 05:15:00,2023-01-03 04:45:00,39817,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,headwater
USA,01078000,"SMITH RIVER NEAR BRISTOL, NH",43.56646,-71.74786,CAMELS-US,-999.0,-999.0,,43.5675,-71.74786,-999.0,-999.0,,223.2480531,GAGES II area,222.46,Geospatial fabric area,221.86,yes,CAMELS-US data set (HCDN),221.8635597,0.981172973,,high,,1990-10-11 04:00:00,2023-01-03 04:45:00,45729,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,5,meso-scale
USA,01118300,"PENDLETON HILL BROOK NEAR CLARKS FALLS, CT.",41.47482,-71.83424,CAMELS-US,-999.0,-999.0,,41.45666667,-71.83833333,41.47495,-71.83498,yes,10.19496207,GAGES II area,10.36,Geospatial fabric area,13.71,yes,CAMELS-US data set (HCDN),13.70666288,0.711610242,gauge is subbasin of MERIT headwater basin; moved gauge slightly to better align with DEM,high,"Gauge location is inside the reference shape. USGS (pers. comm., 2023-01-24) confims gauge location is accurate and reference shape is thus too large",1990-10-01 05:30:00,2023-01-03 04:45:00,33036,1958-10-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,headwater
USA,01121000,"MOUNT HOPE RIVER NEAR WARRENVILLE, CT.",41.84371,-72.16897,CAMELS-US,-999.0,-999.0,,41.84384,-72.16884,-999.0,-999.0,,67.16219413,GAGES II area,70.25,Geospatial fabric area,94.7,yes,CAMELS-US data set (HCDN),94.70090375,0.698722796,,high,Gauge location is inside the reference shape. Assuming the reference shape is too large here (see: USA 1118300),1990-10-01 05:30:00,2023-01-03 04:45:00,47671,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,headwater
USA,01123000,"LITTLE RIVER NEAR HANOVER, CT.",41.67177,-72.0523,CAMELS-US,-999.0,-999.0,,41.67177,-72.0525,-999.0,-999.0,,76.35207097,GAGES II area,77.85,Geospatial fabric area,84.21,yes,CAMELS-US data set (HCDN),84.21110741,0.894274203,,high,Gauge location is inside the reference shape. Assuming the reference shape is too large here (see: USA 1118300),1990-10-01 05:30:00,2023-01-03 04:45:00,44172,1951-10-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,headwater
USA,01134500,"MOOSE RIVER AT VICTORY, VT",44.51172,-71.83731,CAMELS-US,-999.0,-999.0,,44.51166667,-71.83731,-999.0,-999.0,,195.334408,GAGES II area,195.13,Geospatial fabric area,209.5,yes,CAMELS-US data set (HCDN),209.5073139,0.927446279,,high,,1991-10-28 05:00:00,2023-01-03 04:45:00,79859,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,5,meso-scale
USA,01137500,"AMMONOOSUC RIVER AT BETHLEHEM JUNCTION, NH",44.26867,-71.63036,CAMELS-US,-999.0,-999.0,,44.26909833,-71.62993167,-999.0,-999.0,,225.1834069,GAGES II area,228.55,Geospatial fabric area,238.32,yes,CAMELS-US data set (HCDN),238.3250903,0.92379967,,high,,1990-10-05 04:00:00,2023-01-03 04:45:00,51497,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,7,meso-scale
USA,01139000,"WELLS RIVER AT WELLS RIVER, VT",44.15034,-72.06509,CAMELS-US,-999.0,-999.0,,44.150215,-72.065215,-999.0,-999.0,,255.1973248,GAGES II area,246.33,Geospatial fabric area,259.5,yes,CAMELS-US data set (HCDN),259.5050803,0.971090284,,high,,1990-10-01 05:30:00,2023-01-03 04:45:00,71100,1950-01-01 00:00:00,2023-01-02 00:00:00,0,EST,0,5,meso-scale
USA,01139800,"EAST ORANGE BRANCH AT EAST ORANGE, VT",44.09284,-72.33565,CAMELS-US,-999.0,-999.0,,44.095,-72.32,44.09284,-72.33565,yes,23.41859233,GAGES II area,22.8,Geospatial fabric area,24.92,yes,CAMELS-US data set (HCDN),24.91641798,0.923106893,gauge is subbasin of MERIT headwater basin,high,,1990-10-01 05:15:00,2023-01-03 04:45:00,81330,1958-06-01 00:00:00,2023-01-02 00:00:00,0,EST,1,1,headwater
