station_id,station_name,lat,lon,elevation,source,type_mes,mmask,is_snotel,swq_valid_count,snd_valid_count,swq_completeness,snd_completeness,BOUNDING_BOX_COORDS,POUR_POINT_COORDS,Watershed_Name
NRCC-06C,ROCHESTER (AIRPORT),43.12,-77.67,165.5064,NRCC,0,0,False,74,85,0.23648216796625338,0.2716349226639397,43.219997/-77.77/43.02/-77.57,43.12/-77.67,NRCC_06C
NRCC-07C,SCIO (WELLSVILLE),42.17,-77.98,438.912,NRCC,0,0,False,49,54,0.15658954365332992,0.1725680685159146,42.269997/-78.08/42.07/-77.880005,42.17/-77.98,NRCC_07C
NRCC-08C,WARSAW,42.68,-78.2,522.732,NRCC,0,0,False,88,96,0.28122203758149045,0.306787677361626,42.78/-78.299995/42.58/-78.1,42.68/-78.2,NRCC_08C
NRCC-09C,WHITESVILLE,42.17,-77.77,560.832,NRCC,0,0,False,89,92,0.2844177425540074,0.29400485747155825,42.269997/-77.869995/42.07/-77.67,42.17/-77.77,NRCC_09C
NRCC-10C,ANGELICA,42.3,-78.02,432.816,NRCC,0,0,False,86,96,0.2748306276364566,0.306787677361626,42.399998/-78.119995/42.2/-77.92,42.3/-78.02,NRCC_10C
NRCC-11C,AVON,42.92,-77.75,166.116,NRCC,0,0,False,81,97,0.25885210277387194,0.3099833823341429,43.019997/-77.85/42.82/-77.65,42.92/-77.75,NRCC_11C
NRCC-12C,DANSVILLE,42.57,-77.7,208.788,NRCC,0,0,False,35,36,0.1118496740380928,0.11504537901060974,42.67/-77.799995/42.47/-77.6,42.57/-77.7,NRCC_12C
NRCC-16C,PAVILLION,42.88,-78.03,286.512,NRCC,0,0,False,55,58,0.17576377348843156,0.18535088840598235,42.98/-78.13/42.780003/-77.93,42.88/-78.03,NRCC_16C
NRCC-17C,PORTAGEVILLE,42.57,-78.05,339.852,NRCC,0,0,False,86,101,0.2748306276364566,0.32276620222421065,42.67/-78.15/42.47/-77.950005,42.57/-78.05,NRCC_17C
NRCC-18C,RUSHFORD,42.4,-78.27,475.488,NRCC,0,0,False,54,55,0.1725680685159146,0.17576377348843156,42.5/-78.369995/42.300003/-78.17,42.4/-78.27,NRCC_18C
NRCC-19C,WISCOY,42.5,-78.07,347.472,NRCC,0,0,False,28,28,0.08947973923047424,0.08947973923047424,42.6/-78.17/42.4/-77.97,42.5/-78.07,NRCC_19C
NRCC-60C,BERGEN,43.1,-77.93,174.9552,NRCC,0,0,False,162,167,0.5177042055477439,0.5336827304103284,43.199997/-78.03/43.0/-77.83,43.1/-77.93,NRCC_60C
NRCC-61C,CANASERAGA,42.47,-77.77,387.096,NRCC,0,0,False,171,174,0.5464655503003962,0.556052665217947,42.57/-77.869995/42.370003/-77.67,42.47/-77.77,NRCC_61C
NRCC-62C,DANSVILLE,42.55,-77.72,198.12,NRCC,0,0,False,160,165,0.5113127956027099,0.5272913204652946,42.649998/-77.82/42.45/-77.62,42.55/-77.72,NRCC_62C
NRCC-63C,HONEOYE,42.83,-77.53,245.364,NRCC,0,0,False,158,162,0.5049213856576761,0.5177042055477439,42.93/-77.63/42.730003/-77.43,42.83/-77.53,NRCC_63C
NRCC-64C,MT. MORRIS DAM,42.72,-77.9,277.368,NRCC,0,0,False,165,170,0.5272913204652946,0.5432698453278794,42.82/-78.0/42.620003/-77.8,42.72/-77.9,NRCC_64C
NRCC-65C,RUSHFORD LAKE,42.38,-78.23,443.484,NRCC,0,0,False,169,172,0.5400741403553624,0.5496612552729132,42.48/-78.33/42.280003/-78.130005,42.38/-78.23,NRCC_65C
NRCC-66C,WELLSVILLE,42.1,-77.93,458.724,NRCC,0,0,False,166,170,0.5304870254378116,0.5432698453278794,42.199997/-78.03/42.0/-77.83,42.1/-77.93,NRCC_66C
NRCC-67C,WYOMING,42.82,-78.1,297.18,NRCC,0,0,False,165,171,0.5272913204652946,0.5464655503003962,42.92/-78.2/42.72/-78.0,42.82/-78.1,NRCC_67C
NRCC-01D,BALDWINSVILLE (LOCK 24),43.15,-76.33,115.5192,NRCC,0,0,False,219,219,0.6998593889812093,0.6998593889812093,43.25/-76.43/43.050003/-76.23,43.15/-76.33,NRCC_01D
NRCC-02D,DRESSERVILLE  1NW,42.72,-76.35,353.568,NRCC,0,0,False,7,7,0.02236993480761856,0.02236993480761856,42.82/-76.45/42.620003/-76.25,42.72/-76.35,NRCC_02D
NRCC-03D,CAYUGA (LOCK 1),42.95,-76.73,115.824,NRCC,0,0,False,224,224,0.7158379138437939,0.7158379138437939,43.05/-76.83/42.850002/-76.630005,42.95/-76.73,NRCC_03D
NRCC-04D,CLYDE (LOCK 26 ),43.07,-76.83,119.4816,NRCC,0,0,False,228,228,0.7286207337338616,0.7286207337338616,43.17/-76.93/42.97/-76.73,43.07/-76.83,NRCC_04D
NRCC-05D,DRYDEN,42.47,-76.32,518.16,NRCC,0,0,False,9,9,0.028761344752652435,0.028761344752652435,42.57/-76.42/42.370003/-76.22,42.47/-76.32,NRCC_05D
NRCC-06D,ITALY,42.63,-77.28,310.896,NRCC,0,0,False,10,10,0.03195704972516937,0.03195704972516937,42.73/-77.38/42.530003/-77.18,42.63/-77.28,NRCC_06D
NRCC-07D,NORTH LANSING,42.62,-76.53,265.176,NRCC,0,0,False,9,9,0.028761344752652435,0.028761344752652435,42.719997/-76.63/42.52/-76.43,42.62/-76.53,NRCC_07D
NRCC-08D,MACDOUGALL,42.82,-76.85,205.74,NRCC,0,0,False,9,9,0.028761344752652435,0.028761344752652435,42.92/-76.95/42.72/-76.75,42.82/-76.85,NRCC_08D
NRCC-09D,MACEDON (LOCK 30),43.07,-77.3,142.0368,NRCC,0,0,False,221,221,0.7062507989262432,0.7062507989262432,43.17/-77.4/42.97/-77.200005,43.07/-77.3,NRCC_09D
NRCC-10D,MAYS POINT (LOCK 25),43.0,-76.77,121.92,NRCC,0,0,False,229,229,0.7318164387063787,0.7318164387063787,43.1/-76.869995/42.9/-76.67,43.0/-76.77,NRCC_10D
NRCC-11D,MECKLENBURG,42.43,-76.75,435.864,NRCC,0,0,False,9,9,0.028761344752652435,0.028761344752652435,42.53/-76.85/42.33/-76.65,42.43/-76.75,NRCC_11D
NRCC-12D,NEWARK (LOCK 28-B),43.05,-77.08,131.064,NRCC,0,0,False,217,219,0.6934679790361753,0.6998593889812093,43.149998/-77.18/42.95/-76.98,43.05/-77.08,NRCC_12D
NRCC-13D,PHELPS,42.93,-77.1,195.072,NRCC,0,0,False,8,8,0.0255656397801355,0.0255656397801355,43.03/-77.2/42.83/-77.0,42.93/-77.1,NRCC_13D
NRCC-14D,ELBRIDGE,43.03,-76.45,164.592,NRCC,0,0,False,133,134,0.42502876134475265,0.42822446631726957,43.129997/-76.549995/42.93/-76.35,43.03/-76.45,NRCC_14D
NRCC-15D,SECOND MILO,42.62,-77.0,320.04,NRCC,0,0,False,9,9,0.028761344752652435,0.028761344752652435,42.719997/-77.1/42.52/-76.9,42.62/-77.0,NRCC_15D
NRCC-16D,SHELDRAKE,42.68,-76.72,121.92,NRCC,0,0,False,9,9,0.028761344752652435,0.028761344752652435,42.78/-76.82/42.58/-76.62,42.68/-76.72,NRCC_16D
NRCC-17D,SHERWOOD,42.77,-76.6,332.232,NRCC,0,0,False,9,9,0.028761344752652435,0.028761344752652435,42.87/-76.7/42.670002/-76.5,42.77/-76.6,NRCC_17D
NRCC-18D,SYRACUSE (AIRPORT),43.12,-76.12,127.7112,NRCC,0,0,False,22,28,0.07030550939537261,0.08947973923047424,43.219997/-76.22/43.02/-76.020004,43.12/-76.12,NRCC_18D
NRCC-19D,SYRACUSE  S,42.98,-76.15,128.016,NRCC,0,0,False,134,136,0.42822446631726957,0.4346158762623034,43.079998/-76.25/42.88/-76.05,42.98/-76.15,NRCC_19D
NRCC-20D,SYRACUSE  SE,42.98,-76.13,219.456,NRCC,0,0,False,64,70,0.204525118241084,0.2236993480761856,43.079998/-76.229996/42.88/-76.03,42.98/-76.13,NRCC_20D
NRCC-21D,GLEN HAVEN ROAD,42.76,-76.27,263.3472,NRCC,0,0,False,134,134,0.42822446631726957,0.42822446631726957,42.859997/-76.369995/42.66/-76.17,42.76/-76.27,NRCC_21D
NRCC-22D,HIMROD,42.57,-76.97,341.376,NRCC,0,0,False,9,9,0.028761344752652435,0.028761344752652435,42.67/-77.07/42.47/-76.87,42.57/-76.97,NRCC_22D
NRCC-23D,LOCKE,42.65,-76.45,274.32,NRCC,0,0,False,8,8,0.0255656397801355,0.0255656397801355,42.75/-76.549995/42.550003/-76.35,42.65/-76.45,NRCC_23D
NRCC-24D,MANDANA,42.85,-76.39,324.9168,NRCC,0,0,False,132,133,0.4218330563722357,0.42502876134475265,42.949997/-76.49/42.75/-76.29,42.85/-76.39,NRCC_24D
NRCC-25D,MARIETTA,42.91,-76.31,242.0112,NRCC,0,0,False,134,134,0.42822446631726957,0.42822446631726957,43.01/-76.409996/42.81/-76.21,42.91/-76.31,NRCC_25D
NRCC-26D,MARTISCO,43.02,-76.34,133.8072,NRCC,0,0,False,134,134,0.42822446631726957,0.42822446631726957,43.12/-76.439995/42.920002/-76.24,43.02/-76.34,NRCC_26D
NRCC-27D,NEW HOPE,42.8,-76.36,466.344,NRCC,0,0,False,132,132,0.4218330563722357,0.4218330563722357,42.899998/-76.46/42.7/-76.26,42.8/-76.36,NRCC_27D
NRCC-28D,OTISCO VALLEY,42.81,-76.23,261.5184,NRCC,0,0,False,132,132,0.4218330563722357,0.4218330563722357,42.91/-76.33/42.710003/-76.130005,42.81/-76.23,NRCC_28D
NRCC-29D,RESERVATION,42.94,-76.17,141.1224,NRCC,0,0,False,114,116,0.3643103668669308,0.3707017768119647,43.039997/-76.27/42.84/-76.07,42.94/-76.17,NRCC_29D
NRCC-30D,RICE GROVE,42.85,-76.25,242.6208,NRCC,0,0,False,130,130,0.4154416464272019,0.4154416464272019,42.949997/-76.35/42.75/-76.15,42.85/-76.25,NRCC_30D
NRCC-31D,SCHOOL NO. 10,42.82,-76.4,306.6288,NRCC,0,0,False,129,129,0.4122459414546849,0.4122459414546849,42.92/-76.5/42.72/-76.3,42.82/-76.4,NRCC_31D
NRCC-32D,SKANEATELES  GC,42.94,-76.44,278.2824,NRCC,0,0,False,132,133,0.4218330563722357,0.42502876134475265,43.039997/-76.54/42.84/-76.340004,42.94/-76.44,NRCC_32D
NRCC-33D,SPAFFORD,42.81,-76.27,515.112,NRCC,0,0,False,130,131,0.4154416464272019,0.4186373513997188,42.91/-76.369995/42.710003/-76.17,42.81/-76.27,NRCC_33D
NRCC-34D,TRUMANSBURG,42.53,-76.63,284.988,NRCC,0,0,False,9,9,0.028761344752652435,0.028761344752652435,42.629997/-76.729996/42.43/-76.53,42.53/-76.63,NRCC_34D
NRCC-35D,WATERLOO (LK CS-4),42.9,-76.86,137.16,NRCC,0,0,False,219,219,0.6998593889812093,0.6998593889812093,43.0/-76.96/42.800003/-76.76,42.9/-76.86,NRCC_35D
NRCC-36D,EAST BLOOMFIELD,42.9,-77.43,294.132,NRCC,0,0,False,17,19,0.05432698453278793,0.060718394477821805,43.0/-77.53/42.800003/-77.33,42.9/-77.43,NRCC_36D
NRCC-01E,BARNES CORNERS,43.8,-75.83,423.672,NRCC,0,0,False,1,18,0.0031957049725169374,0.05752268950530487,43.899998/-75.93/43.7/-75.73,43.8/-75.83,NRCC_01E
NRCC-02E,BLOSSVALE,43.29,-75.64,142.3416,NRCC,0,0,False,138,139,0.44100728620733737,0.4442029911798543,43.39/-75.74/43.190002/-75.54,43.29/-75.64,NRCC_02E
NRCC-03E,CAMDEN 2.4 N (WOODS),43.38,-75.74,238.0488,NRCC,0,0,False,135,135,0.4314201712897865,0.4314201712897865,43.48/-75.84/43.280003/-75.64,43.38/-75.74,NRCC_03E
NRCC-04E,CAMDEN (FIELDS AND WOODS),43.39,-75.83,165.2016,NRCC,0,0,False,136,137,0.4346158762623034,0.43781158123482034,43.489998/-75.93/43.29/-75.73,43.39/-75.83,NRCC_04E
NRCC-07E,E. BRANCH (SALMON RIVER),43.62,-75.77,396.24,NRCC,0,0,False,218,218,0.6966636840086923,0.6966636840086923,43.719997/-75.869995/43.52/-75.67,43.62/-75.77,NRCC_07E
NRCC-08E,FISH CREEK CLUB,43.55,-75.57,505.968,NRCC,0,0,False,28,28,0.08947973923047424,0.08947973923047424,43.649998/-75.67/43.45/-75.47,43.55/-75.57,NRCC_08E
NRCC-09E,FLORENCE,43.42,-75.75,283.464,NRCC,0,0,False,138,138,0.44100728620733737,0.44100728620733737,43.519997/-75.85/43.32/-75.65,43.42/-75.75,NRCC_09E
NRCC-10E,GAYVILLE (FIELDS - WOODS),43.29,-76.0,140.208,NRCC,0,0,False,136,136,0.4346158762623034,0.4346158762623034,43.39/-76.1/43.190002/-75.9,43.29/-76.0,NRCC_10E
NRCC-12E,GREENBORO,43.63,-75.88,393.192,NRCC,0,0,False,216,216,0.6902722740636584,0.6902722740636584,43.73/-75.979996/43.530003/-75.78,43.63/-75.88,NRCC_12E
NRCC-14E,JAMISONS CORNERS,43.37,-75.87,213.9696,NRCC,0,0,False,137,137,0.43781158123482034,0.43781158123482034,43.469997/-75.97/43.27/-75.770004,43.37/-75.87,NRCC_14E
NRCC-15E,MALLORY (FIELDS AND WOODS),43.32,-76.12,138.0744,NRCC,0,0,False,136,136,0.4346158762623034,0.4346158762623034,43.42/-76.22/43.22/-76.020004,43.32/-76.12,NRCC_15E
NRCC-17E,MCCONNELLSVILLE,43.27,-75.7,149.0472,NRCC,0,0,False,137,137,0.43781158123482034,0.43781158123482034,43.37/-75.799995/43.170002/-75.6,43.27/-75.7,NRCC_17E
NRCC-18E,MEXICO,43.45,-76.23,143.256,NRCC,0,0,False,54,57,0.1725680685159146,0.1821551834334654,43.55/-76.33/43.350002/-76.130005,43.45/-76.23,NRCC_18E
NRCC-19E,MUNNSVILLE,42.96,-75.59,220.6752,NRCC,0,0,False,133,133,0.42502876134475265,0.42502876134475265,43.059998/-75.689995/42.86/-75.49,42.96/-75.59,NRCC_19E
NRCC-20E,NELSON,42.92,-75.82,459.9432,NRCC,0,0,False,133,133,0.42502876134475265,0.42502876134475265,43.019997/-75.92/42.82/-75.72,42.92/-75.82,NRCC_20E
NRCC-21E,"NEW WOODSTOCK, (2.4N)",42.87,-75.85,435.864,NRCC,0,0,False,134,135,0.42822446631726957,0.4314201712897865,42.969997/-75.95/42.77/-75.75,42.87/-75.85,NRCC_21E
NRCC-23E,N. CONSTANTIA,43.34,-75.97,189.8904,NRCC,0,0,False,135,136,0.4314201712897865,0.4346158762623034,43.44/-76.07/43.24/-75.87,43.34/-75.97,NRCC_23E
NRCC-24E,NORTH OSCEOLA,43.58,-75.75,464.82,NRCC,0,0,False,216,217,0.6902722740636584,0.6934679790361753,43.68/-75.85/43.480003/-75.65,43.58/-75.75,NRCC_24E
NRCC-25E,"OSCEOLA, EAST",43.5,-75.67,408.432,NRCC,0,0,False,99,98,0.31637479227917675,0.31317908730665983,43.6/-75.77/43.4/-75.57,43.5/-75.67,NRCC_25E
NRCC-26E,PANTHER LAKE,43.32,-75.91,189.2808,NRCC,0,0,False,137,137,0.43781158123482034,0.43781158123482034,43.42/-76.01/43.22/-75.810005,43.32/-75.91,NRCC_26E
NRCC-27E,PETERBORO,42.99,-75.72,399.288,NRCC,0,0,False,134,134,0.42822446631726957,0.42822446631726957,43.09/-75.82/42.890003/-75.62,42.99/-75.72,NRCC_27E
NRCC-28E,PLEASANT VALLEY ROAD,42.94,-75.71,412.6992,NRCC,0,0,False,134,134,0.42822446631726957,0.42822446631726957,43.039997/-75.81/42.84/-75.61,42.94/-75.71,NRCC_28E
NRCC-29E,POMPEY,42.9,-76.02,501.396,NRCC,0,0,False,133,133,0.42502876134475265,0.42502876134475265,43.0/-76.119995/42.800003/-75.92,42.9/-76.02,NRCC_29E
NRCC-30E,PRATTS HOLLOW,42.92,-75.58,384.3528,NRCC,0,0,False,132,132,0.4218330563722357,0.4218330563722357,43.019997/-75.68/42.82/-75.48,42.92/-75.58,NRCC_30E
NRCC-32E,HIGHMARKET,43.6,-75.53,554.736,NRCC,0,0,False,262,263,0.8372747027994376,0.8404704077719545,43.699997/-75.63/43.5/-75.43,43.6/-75.53,NRCC_32E
NRCC-33E,SANDY POND,43.63,-76.18,79.248,NRCC,0,0,False,57,61,0.1821551834334654,0.19493800332353317,43.73/-76.28/43.530003/-76.08,43.63/-76.18,NRCC_33E
NRCC-34E,STILLWATER DAM,43.55,-75.92,295.656,NRCC,0,0,False,214,214,0.6838808641186246,0.6838808641186246,43.649998/-76.02/43.45/-75.82,43.55/-75.92,NRCC_34E
NRCC-36E,"TABERG,(1.5W) (WOODS)",43.31,-75.64,217.6272,NRCC,0,0,False,137,137,0.43781158123482034,0.43781158123482034,43.41/-75.74/43.210003/-75.54,43.31/-75.64,NRCC_36E
NRCC-37E,"TABERG, (3NW) (FIELDS-WOODS)",43.35,-75.67,260.604,NRCC,0,0,False,137,137,0.43781158123482034,0.43781158123482034,43.449997/-75.77/43.25/-75.57,43.35/-75.67,NRCC_37E
NRCC-41E,"WILLIAMSTOWN, (1.8S)(FL-WD)",43.4,-75.89,199.9488,NRCC,0,0,False,135,136,0.4314201712897865,0.4346158762623034,43.5/-75.99/43.300003/-75.79,43.4/-75.89,NRCC_41E
NRCC-45E,BREWERTON (LOCK 23),43.23,-76.2,114.9096,NRCC,0,0,False,224,224,0.7158379138437939,0.7158379138437939,43.329998/-76.299995/43.13/-76.1,43.23/-76.2,NRCC_45E
NRCC-01F,ATWELL,43.52,-74.93,554.736,NRCC,0,0,False,2,13,0.006391409945033875,0.041544164642720184,43.62/-75.03/43.420002/-74.83,43.52/-74.93,NRCC_01F
NRCC-02F,NEW BREMAN,43.83,-75.38,249.936,NRCC,0,0,False,1,9,0.0031957049725169374,0.028761344752652435,43.93/-75.479996/43.730003/-75.28,43.83/-75.38,NRCC_02F
NRCC-04F,BIG MOOSE,43.82,-74.87,573.024,NRCC,0,0,False,229,230,0.7318164387063787,0.7350121436788956,43.92/-74.97/43.72/-74.770004,43.82/-74.87,NRCC_04F
NRCC-05F,BOONVILLE,43.43,-75.35,504.444,NRCC,0,0,False,263,263,0.8404704077719545,0.8404704077719545,43.53/-75.45/43.33/-75.25,43.43/-75.35,NRCC_05F
NRCC-06F,"BOONVILLE, (1E)",43.47,-75.3,350.52,NRCC,0,0,False,32,32,0.102262559120542,0.102262559120542,43.57/-75.4/43.370003/-75.200005,43.47/-75.3,NRCC_06F
NRCC-07F,BRANTINGHAM,43.68,-75.28,381.0,NRCC,0,0,False,60,60,0.19174229835101625,0.19174229835101625,43.78/-75.38/43.58/-75.18,43.68/-75.28,NRCC_07F
NRCC-10F,COPENHAGEN,43.83,-75.67,447.7512,NRCC,0,0,False,258,259,0.8244918829093698,0.8276875878818868,43.93/-75.77/43.730003/-75.57,43.83/-75.67,NRCC_10F
NRCC-12F,EIGHTH LAKE,43.77,-74.72,551.688,NRCC,0,0,False,221,223,0.7062507989262432,0.712642208871277,43.87/-74.82/43.670002/-74.62,43.77/-74.72,NRCC_12F
NRCC-13F,FORESTPORT,43.45,-75.07,451.104,NRCC,0,0,False,31,31,0.09906685414802505,0.09906685414802505,43.55/-75.17/43.350002/-74.97,43.45/-75.07,NRCC_13F
NRCC-14F,FORESTPORT STATION,43.43,-75.18,359.664,NRCC,0,0,False,31,31,0.09906685414802505,0.09906685414802505,43.53/-75.28/43.33/-75.08,43.43/-75.18,NRCC_14F
NRCC-16F,HAWKINSVILLE  2E,43.52,-75.22,380.6952,NRCC,0,0,False,256,256,0.818100472964336,0.818100472964336,43.62/-75.32/43.420002/-75.12,43.52/-75.22,NRCC_16F
NRCC-19F,LOWVILLE,43.82,-75.48,225.2472,NRCC,0,0,False,255,256,0.8149047679918191,0.818100472964336,43.92/-75.58/43.72/-75.380005,43.82/-75.48,NRCC_19F
NRCC-20F,MCKEEVER,43.62,-75.1,481.584,NRCC,0,0,False,224,226,0.7158379138437939,0.7222293237888278,43.719997/-75.2/43.52/-75.0,43.62/-75.1,NRCC_20F
NRCC-21F,NORTH LAKE,43.52,-74.95,554.736,NRCC,0,0,False,222,222,0.7094465038987601,0.7094465038987601,43.62/-75.049995/43.420002/-74.85,43.52/-74.95,NRCC_21F
NRCC-22F,NUMBER FOUR,43.87,-75.15,420.0144,NRCC,0,0,False,259,259,0.8276875878818868,0.8276875878818868,43.969997/-75.25/43.77/-75.05,43.87/-75.15,NRCC_22F
NRCC-23F,OLD FORGE,43.7,-74.93,551.688,NRCC,0,0,False,228,229,0.7286207337338616,0.7318164387063787,43.8/-75.03/43.600002/-74.83,43.7/-74.93,NRCC_23F
NRCC-24F,PORTERS CORNERS,43.57,-75.25,390.144,NRCC,0,0,False,2,18,0.006391409945033875,0.05752268950530487,43.67/-75.35/43.47/-75.15,43.57/-75.25,NRCC_24F
NRCC-26F,SEARS POND,43.73,-75.72,537.972,NRCC,0,0,False,262,262,0.8372747027994376,0.8372747027994376,43.829998/-75.82/43.63/-75.62,43.73/-75.72,NRCC_26F
NRCC-27F,STILLWATER RESERVOIR,43.9,-75.03,519.9888,NRCC,0,0,False,260,260,0.8308832928544038,0.8308832928544038,44.0/-75.13/43.800003/-74.93,43.9/-75.03,NRCC_27F
NRCC-30F,TURIN,43.63,-75.42,390.7536,NRCC,0,0,False,257,257,0.821296177936853,0.821296177936853,43.73/-75.52/43.530003/-75.32,43.63/-75.42,NRCC_30F
NRCC-31F,WHITE LAKE (PURGATORY CAMP),43.57,-75.13,472.44,NRCC,0,0,False,224,225,0.7158379138437939,0.7190336188163109,43.67/-75.229996/43.47/-75.03,43.57/-75.13,NRCC_31F
NRCC-02G,BLUE MT. LAKE,43.87,-74.43,676.656,NRCC,0,0,False,7,8,0.02236993480761856,0.0255656397801355,43.969997/-74.53/43.77/-74.33,43.87/-74.43,NRCC_02G
NRCC-04G,SABATTIS,44.1,-74.67,536.448,NRCC,0,0,False,29,29,0.09267544420299118,0.09267544420299118,44.199997/-74.77/44.0/-74.57,44.1/-74.67,NRCC_04G
NRCC-05G,BUCK POND,43.98,-75.07,542.544,NRCC,0,0,False,1,21,0.0031957049725169374,0.06710980442285569,44.079998/-75.17/43.88/-74.97,43.98/-75.07,NRCC_05G
NRCC-06G,CARRY FALLS,44.43,-74.75,422.4528,NRCC,0,0,False,262,262,0.8372747027994376,0.8372747027994376,44.53/-74.85/44.33/-74.65,44.43/-74.75,NRCC_06G
NRCC-07G,CHASM FALLS,44.75,-74.22,320.04,NRCC,0,0,False,9,9,0.028761344752652435,0.028761344752652435,44.85/-74.32/44.65/-74.12,44.75/-74.22,NRCC_07G
NRCC-08G,CHATEAUGAY,44.92,-74.08,320.04,NRCC,0,0,False,9,9,0.028761344752652435,0.028761344752652435,45.019997/-74.18/44.82/-73.98,44.92/-74.08,NRCC_08G
NRCC-11G,CONIFER,44.22,-74.62,487.68,NRCC,0,0,False,261,261,0.8340789978269206,0.8340789978269206,44.32/-74.72/44.120003/-74.520004,44.22/-74.62,NRCC_11G
NRCC-13G,CRANBERRY LAKE,44.22,-74.85,457.2,NRCC,0,0,False,263,263,0.8404704077719545,0.8404704077719545,44.32/-74.95/44.120003/-74.75,44.22/-74.85,NRCC_13G
NRCC-16G,GALE,44.27,-74.63,518.16,NRCC,0,0,False,261,261,0.8340789978269206,0.8340789978269206,44.37/-74.729996/44.170002/-74.53,44.27/-74.63,NRCC_16G
NRCC-17G,HARRISVILLE,44.18,-75.35,231.648,NRCC,0,0,False,9,9,0.028761344752652435,0.028761344752652435,44.28/-75.45/44.08/-75.25,44.18/-75.35,NRCC_17G
NRCC-18G,HORSESHOE LAKE,44.15,-74.6,548.64,NRCC,0,0,False,264,264,0.8436661127444715,0.8436661127444715,44.25/-74.7/44.050003/-74.5,44.15/-74.6,NRCC_18G
NRCC-19G,LITTLE TUPPER LAKE,44.07,-74.63,524.256,NRCC,0,0,False,264,264,0.8436661127444715,0.8436661127444715,44.17/-74.729996/43.97/-74.53,44.07/-74.63,NRCC_19G
NRCC-20G,LONG LAKE,43.98,-74.45,536.448,NRCC,0,0,False,264,264,0.8436661127444715,0.8436661127444715,44.079998/-74.549995/43.88/-74.35,43.98/-74.45,NRCC_20G
NRCC-28G,PYRITES,44.53,-75.18,121.92,NRCC,0,0,False,8,9,0.0255656397801355,0.028761344752652435,44.629997/-75.28/44.43/-75.08,44.53/-75.18,NRCC_28G
NRCC-29G,RAQUETTE LAKE,44.23,-74.75,475.488,NRCC,0,0,False,265,265,0.8468618177169883,0.8468618177169883,44.329998/-74.85/44.13/-74.65,44.23/-74.75,NRCC_29G
NRCC-32G,SEVEY,44.3,-74.72,469.392,NRCC,0,0,False,263,263,0.8404704077719545,0.8404704077719545,44.399998/-74.82/44.2/-74.62,44.3/-74.72,NRCC_32G
NRCC-34G,STAR LAKE,44.17,-75.05,457.2,NRCC,0,0,False,263,263,0.8404704077719545,0.8404704077719545,44.269997/-75.15/44.07/-74.950005,44.17/-75.05,NRCC_34G
NRCC-36G,TUPPER LAKE,44.12,-74.55,487.68,NRCC,0,0,False,261,261,0.8340789978269206,0.8340789978269206,44.219997/-74.65/44.02/-74.450005,44.12/-74.55,NRCC_36G
NRCC-38G,WANAKENA (8-SITE AVG.),44.15,-74.92,460.248,NRCC,0,0,False,102,104,0.3259619071967276,0.3323533171417615,44.25/-75.02/44.050003/-74.82,44.15/-74.92,NRCC_38G
NRCC-01H,BLOOMER MOUNTAIN,43.67,-73.57,310.896,NRCC,0,1,False,212,215,0.6774894541735907,0.6870765690911415,43.769997/-73.67/43.57/-73.47,43.67/-73.57,NRCC_01H
NRCC-04H,GRAPHITE,43.75,-73.55,414.528,NRCC,0,1,False,209,212,0.6679023392560399,0.6774894541735907,43.85/-73.65/43.65/-73.450005,43.75/-73.55,NRCC_04H
NRCC-05H,HULETTS LANDING,43.63,-73.5,182.88,NRCC,0,1,False,210,214,0.6710980442285569,0.6838808641186246,43.73/-73.6/43.530003/-73.4,43.63/-73.5,NRCC_05H
NRCC-06H,JAY,44.38,-73.73,196.2912,NRCC,0,1,False,2,8,0.006391409945033875,0.0255656397801355,44.48/-73.83/44.280003/-73.630005,44.38/-73.73,NRCC_06H
NRCC-09H,LAKE GEORGE,43.45,-73.72,219.456,NRCC,0,1,False,210,214,0.6710980442285569,0.6838808641186246,43.55/-73.82/43.350002/-73.62,43.45/-73.72,NRCC_09H
NRCC-11H,LOON LAKE NO. 2,44.5,-74.07,548.64,NRCC,0,0,False,76,77,0.24287357791128722,0.24606928288380417,44.6/-74.17/44.4/-73.97,44.5/-74.07,NRCC_11H
NRCC-13H,MORIAH NO. 2,44.03,-73.57,323.088,NRCC,0,1,False,33,35,0.10545826409305893,0.1118496740380928,44.129997/-73.67/43.93/-73.47,44.03/-73.57,NRCC_13H
NRCC-14H,NORTH BOLTON,43.6,-73.65,207.264,NRCC,0,1,False,208,211,0.664706634283523,0.6742937492010738,43.699997/-73.75/43.5/-73.55,43.6/-73.65,NRCC_14H
NRCC-15H,NORTH ELBA (JACKRABBIT TR),44.25,-73.95,670.56,NRCC,0,1,False,74,74,0.23648216796625338,0.23648216796625338,44.35/-74.049995/44.15/-73.85,44.25/-73.95,NRCC_15H
NRCC-16H,PERRY MILLS,44.98,-73.52,60.96,NRCC,0,0,False,51,53,0.1629809535983638,0.16937236354339769,45.079998/-73.619995/44.88/-73.42,44.98/-73.52,NRCC_16H
NRCC-18H,ROGERS ROCK,43.8,-73.47,219.456,NRCC,0,0,False,208,213,0.664706634283523,0.6806851591461076,43.899998/-73.57/43.7/-73.37,43.8/-73.47,NRCC_18H
